#x_m,y_m,w_tr_right_m,w_tr_left_m
-70.07379914210506,53.824802741378676,0.60124,0.6649815820003335
-70.13175914210505,53.76684274137868,0.6548448186661271,0.614882860214471
-70.82727914210506,53.76684274137868,0.5997136791001556,0.6606480955052656
-70.88523914210505,53.70888274137867,0.6387333215463574,0.6073242451965006
-71.34891914210506,53.70888274137867,0.5997136791001556,0.6606480955052656
-71.40687914210505,53.65092274137868,0.6387333215463574,0.6073242451965006
-71.81259914210506,53.65092274137868,0.5997136791001556,0.6592
-71.87055914210505,53.592962741378685,0.6387333215463574,0.6027642083419282
-72.21831914210506,53.592962741378685,0.5997136791001556,0.6592
-72.27627914210505,53.535002741378676,0.6387333215463574,0.6027642083419282
-72.68199914210506,53.535002741378676,0.5997136791001556,0.6606480955052656
-72.73995914210505,53.47704274137868,0.6387333215463574,0.6073242451965006
-73.08771914210506,53.47704274137868,0.5997136791001556,0.6606480955052656
-73.14567914210505,53.41908274137867,0.6387333215463574,0.6073242451965006
-73.49343914210506,53.41908274137867,0.5997136791001556,0.6592
-73.55139914210505,53.36112274137868,0.6387333215463574,0.6027642083419282
-73.95711914210506,53.36112274137868,0.5997136791001556,0.6606480955052656
-74.01507914210505,53.303162741378685,0.6387333215463574,0.6073242451965006
-74.47875914210505,53.303162741378685,0.5997136791001556,0.6606480955052656
-74.53671914210506,53.24520274137868,0.6387333215463574,0.6073242451965006
-75.05835914210505,53.24520274137868,0.60124,0.6821566840313511
-75.11631914210506,53.18724274137868,0.6592,0.6387333215463574
-75.23223914210506,53.18724274137868,0.6548448186661271,0.6736005521471093
-75.29019914210505,53.129282741378674,0.694876010303998,0.6416795963842044
-75.40611914210506,53.129282741378674,0.6721684582004414,0.6934694459432131
-75.46407914210505,53.07132274137868,0.710240330512911,0.6736005521471093
-75.52203914210506,53.07132274137868,0.694876010303998,0.7060694726258517
-75.57999914210505,53.013362741378685,0.7281503810201746,0.694876010303998
-75.63795914210505,53.013362741378685,0.710240330512911,0.7322465026122006
-75.92775914210506,52.72356274137867,0.7226675394398921,0.7724827272698046
-75.92775914210506,52.60764274137868,0.7511844410797314,0.7185392185727959
-75.98571914210505,52.549682741378675,0.710240330512911,0.7484966088860633
-75.98571914210505,52.37580274137868,0.7390432805999957,0.694876010303998
-76.04367914210505,52.31784274137868,0.6821566840313511,0.7390432805999957
-76.04367914210505,52.028042741378684,0.6387333215463574,0.7171599999999999
-75.98571914210505,51.970082741378675,0.6821566840313511,0.6606480955052656
-75.98571914210505,51.85416274137867,0.6416795963842044,0.6721684582004414
-75.92775914210506,51.79620274137868,0.6664224997829903,0.6253796351454028
-75.92775914210506,51.680282741378676,0.614882860214471,0.6548448186661271
-75.86979914210505,51.62232274137868,0.6416795963842044,0.6193935308013889
-75.86979914210505,51.56436274137867,0.6133752424048237,0.6416795963842044
-75.75387914210505,51.448442741378685,0.6431498862353965,0.5935870928280014
-75.75387914210505,51.390482741378676,0.6133752424048237,0.6253796351454028
-75.63795914210505,51.27456274137867,0.6431498862353965,0.6073242451965006
-75.63795914210505,51.21660274137868,0.606565544014452,0.6475494530520242
-75.34815914210506,50.92680274137868,0.6431498862353965,0.606565544014452
-75.34815914210506,50.868842741378685,0.606565544014452,0.6475494530520242
-69.84195914210505,45.36264274137868,0.6475494530520242,0.6133752424048237
-69.84195914210505,45.304682741378684,0.606565544014452,0.6504731506645428
-67.81335914210506,43.27608274137867,0.6475494530520242,0.6133752424048237
-67.81335914210506,43.21812274137868,0.606565544014452,0.6504731506645428
-65.72679914210505,41.13156274137867,0.6475494530520242,0.6133752424048237
-65.72679914210505,41.07360274137868,0.606565544014452,0.6504731506645428
-64.16187914210505,39.50868274137868,0.6475494530520242,0.6133752424048237
-64.16187914210505,39.450722741378684,0.606565544014452,0.6504731506645428
-63.408399142105054,38.69724274137867,0.6431498862353965,0.6073242451965006
-63.408399142105054,38.63928274137868,0.606565544014452,0.6475494530520242
-62.94471914210506,38.17560274137868,0.6431498862353965,0.6073242451965006
-62.94471914210506,38.117642741378674,0.606565544014452,0.6475494530520242
-62.59695914210506,37.76988274137868,0.6431498862353965,0.6073242451965006
-62.59695914210506,37.711922741378686,0.606565544014452,0.6475494530520242
-62.36511914210506,37.48008274137868,0.6431498862353965,0.6073242451965006
-62.36511914210506,37.422122741378686,0.606565544014452,0.6475494530520242
-62.13327914210505,37.19028274137868,0.6431498862353965,0.6073242451965006
-62.13327914210505,37.13232274137867,0.6073242451965006,0.6431498862353965
-61.959399142105056,36.958442741378676,0.6431498862353965,0.6073242451965006
-61.959399142105056,36.90048274137868,0.6073242451965006,0.6431498862353965
-61.78551914210506,36.726602741378684,0.6431498862353965,0.6073242451965006
-61.78551914210506,36.668642741378676,0.6073242451965006,0.6431498862353965
-61.611639142105055,36.49476274137868,0.6431498862353965,0.5935870928280014
-61.611639142105055,36.436802741378685,0.6133752424048237,0.6253796351454028
